date,衍复希格斯一号私募证券投资基金
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-08,0.0
2021-11-09,0.0
2021-11-10,0.0
2021-11-11,0.0
2021-11-12,0.0
2021-11-15,0.0
2021-11-16,0.0
2021-11-17,0.0
2021-11-18,0.0
2021-11-19,0.0
2021-11-22,0.0
2021-11-23,0.0
2021-11-24,0.0
2021-11-25,0.0
2021-11-26,0.0
2021-11-29,0.0
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,0.0
2021-12-03,0.0
2021-12-06,0.0
2021-12-07,0.0
2021-12-08,0.0
2021-12-09,0.0
2021-12-10,0.0
2021-12-13,0.0
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,0.0
2021-12-17,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-24,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,0.0
2021-12-31,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,0.0
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,0.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.0
2022-04-01,0.0
2022-04-06,0.0
2022-04-07,0.0
2022-04-08,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,0.0
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-16,1.0094414471596318
2022-05-17,1.0145215323496872
2022-05-18,1.0190982737821623
2022-05-19,1.0245992955491556
2022-05-20,1.0227974634820034
2022-05-23,1.0227974634820034
2022-05-24,2.0015403905350695
2022-05-25,1.9966488497913957
2022-05-26,1.9899944594752108
2022-05-27,1.9916572271973638
2022-05-30,1.9919123002886656
2022-05-31,1.9903071087431674
2022-06-01,1.9929969901900046
2022-06-02,1.9945720930927193
2022-06-06,1.9970115938397444
2022-06-07,1.9949672054235417
2022-06-08,1.9956105990012623
2022-06-09,1.9985876772925946
2022-06-10,1.9986563926791823
2022-06-13,2.0016430763906934
2022-06-14,1.9990897784228097
2022-06-15,2.001687728204386
2022-06-16,2.0002269874946133
2022-06-17,2.0027689274626956
2022-06-20,2.00486829753307
2022-06-21,2.0061653490170057
2022-06-22,2.0095876705204434
2022-06-23,2.0082501237602557
2022-06-24,2.0073228816711737
2022-06-27,2.011636324339702
2022-06-28,2.0118663028227566
2022-06-29,2.012893111484661
2022-06-30,2.012281092701391
2022-07-01,2.0171655290659483
2022-07-04,2.0142519823689717
2022-07-05,2.017932528805244
2022-07-06,2.017932528805244
2022-07-07,2.017932528805244
2022-07-08,2.9760991841717095
2022-07-11,2.976680879458286
2022-07-12,2.976499338227459
2022-07-13,2.9772516006197276
2022-07-14,2.977903462994491
2022-07-15,2.983897396762892
2022-07-18,2.978745603777474
2022-07-19,2.979126695021061
2022-07-20,2.9769147780557894
2022-07-21,2.978072865021943
2022-07-22,2.9854395536064806
2022-07-25,2.985787521086765
2022-07-26,2.984780813339562
2022-07-27,2.987483069323668
2022-07-28,2.9885747366418656
2022-07-29,2.9925780084967073
2022-08-01,2.9925780084967073
2022-08-02,3.971831708135594
2022-08-03,3.9714987175183336
2022-08-04,3.976153218038286
2022-08-05,3.974016616339269
2022-08-08,3.9764248546508614
2022-08-09,3.9794838686054463
2022-08-10,3.982058277413577
2022-08-11,3.974819753360105
2022-08-12,3.9744472752169715
2022-08-15,3.978165157647454
2022-08-16,3.979989858847999
2022-08-17,3.9771154835927174
2022-08-18,3.981192500789411
2022-08-19,3.982520044974369
2022-08-22,3.9808321704277683
2022-08-23,3.9852167588452883
2022-08-24,3.9894433900346957
2022-08-25,3.9828897292627783
2022-08-26,3.9856202325583894
2022-08-29,3.9878314924820786
2022-08-30,3.9876754597666175
2022-08-31,3.984778849867405
2022-09-01,3.9846935986845673
2022-09-02,3.9858827858753116
2022-09-05,3.9833418125733724
2022-09-06,3.984196373605907
2022-09-07,3.9883502436474245
2022-09-08,3.9857092303347015
2022-09-09,3.9814366868055098
2022-09-13,3.984476315200615
2022-09-14,3.9821383876634617
2022-09-15,3.978959775668345
2022-09-16,3.980270572282031
2022-09-19,3.98246115882943
2022-09-20,3.9875908860797127
2022-09-21,3.9851438860781023
2022-09-22,3.985058431590474
2022-09-23,3.9853736456613884
2022-09-26,3.9870350155962617
2022-09-27,3.9831108889053715
2022-09-28,3.9822384788201974
2022-09-29,3.9832830120132665
2022-09-30,3.9794707865785806
2022-10-10,3.9773000669838643
2022-10-11,3.9783253303086474
2022-10-12,3.9767100974397698
2022-10-13,3.9762326753350212
2022-10-14,3.974236994995569
2022-10-17,3.9717984569201876
2022-10-18,3.9717984569201876
2022-10-19,4.966088408718482
2022-10-20,4.963594657035189
2022-10-21,4.964573820764544
2022-10-24,4.959813273518517
2022-10-25,4.96342436129255
2022-10-26,4.9580252453106635
2022-10-27,4.953298585448035
2022-10-28,4.951756052809676
2022-10-31,4.946362575564105
2022-11-01,4.950586875659661
2022-11-02,4.955140082958417
2022-11-03,4.958174923325485
2022-11-04,4.960759306010292
2022-11-07,4.964138068546786
2022-11-08,4.962322169730532
2022-11-09,4.962250856562801
2022-11-10,4.959883380265137
2022-11-11,4.959883380265137
2022-11-14,5.9656999021323145
2022-11-15,5.964368676720654
2022-11-16,5.965108105402814
2022-11-17,5.961518982425327
2022-11-18,5.959469885668598
2022-11-21,5.9608767415141815
2022-11-22,5.96303570174633
2022-11-23,5.965369211098497
2022-11-24,5.966841438947704
2022-11-25,5.967637030305032
2022-11-28,5.967323964170562
2022-11-29,5.965896126614016
2022-11-30,5.9684512278290205
2022-12-01,5.9701991145084765
2022-12-02,5.97442295353631
2022-12-05,5.975149465934428
2022-12-06,5.974413911469902
2022-12-07,5.9766546823193325
2022-12-08,5.977079113882001
2022-12-09,5.975963003255453
2022-12-12,5.9749894576953215
2022-12-13,5.976836187906393
2022-12-14,5.97806593499463
2022-12-15,5.979200220377968
2022-12-16,5.975613075987631
2022-12-19,5.9798565415750256
2022-12-20,5.980909199072775
2022-12-21,5.981350153177446
2022-12-22,5.982951887017646
2022-12-23,5.983152341682108
2022-12-26,5.983591474991293
2022-12-27,5.9865150948476265
2022-12-28,5.98335212406395
2022-12-29,5.979942120883927
2022-12-30,5.982889126409259
2023-01-03,5.984519256180993
2023-01-04,5.984505945736697
2023-01-05,5.983858640695113
2023-01-06,5.987645745878771
2023-01-09,5.988888236922606
2023-01-10,5.987372635332753
2023-01-11,5.989242568597621
2023-01-12,5.9908762051585285
2023-01-13,5.9897183197397625
2023-01-16,5.986727782018232
2023-01-17,5.98466903659914
2023-01-18,5.984615624335482
2023-01-19,5.9810305071944825
2023-01-20,5.982766296126789
2023-01-30,5.984225815876348
2023-01-31,5.984981313088303
2023-02-01,5.986421896616446
2023-02-02,5.986515830565142
2023-02-03,5.986392052885275
2023-02-06,5.987853381555151
2023-02-07,5.990153822556801
2023-02-08,5.9940925623787
2023-02-09,5.992362658621229
2023-02-10,5.992327880922299
2023-02-13,5.991880552857414
2023-02-14,5.991358169693363
2023-02-15,5.993506172322492
2023-02-16,5.994287110311691
2023-02-17,5.997090317175282
2023-02-20,5.995351932124695
2023-02-21,5.994131778400577
2023-02-22,5.993664899964416
2023-02-23,5.99495190525145
2023-02-24,5.993904254755948
2023-02-27,5.994394559157273
2023-02-28,5.993602657263196
2023-03-01,5.995163938202943
2023-03-02,5.995416131842112
2023-03-03,5.995309189838632
2023-03-06,5.994405880941777
2023-03-07,5.998117829617604
2023-03-08,5.9985568998195085
2023-03-09,6.000820064043544
2023-03-10,6.001105887554994
2023-03-13,6.002946284730593
2023-03-14,6.002161782547527
2023-03-15,6.002687100617457
2023-03-16,6.000455525566851
2023-03-17,6.002589898816377
2023-03-20,6.00600250272307
2023-03-21,6.007856421035705
2023-03-22,6.010994218246832
2023-03-23,6.008258104502289
2023-03-24,6.008115382015784
2023-03-27,6.0069233632840175
2023-03-28,6.00689498721952
2023-03-29,6.00840278562948
2023-03-30,6.004721462503409
2023-03-31,6.005659812428947
2023-04-03,6.007179389310897
2023-04-04,6.005864340148674
2023-04-06,6.003279571007435
2023-04-07,6.002120559142082
2023-04-10,6.000360957166586
2023-04-11,6.004423974230275
2023-04-12,6.00985008290249
2023-04-13,6.0104741921280755
2023-04-14,6.0089610367618
2023-04-17,6.008655974793623
2023-04-18,6.011173772846655
2023-04-19,6.015208629778492
2023-04-20,6.019015249369318
2023-04-21,6.020276225471509
2023-04-24,6.023559903010607
2023-04-25,6.0258133539348275
2023-04-26,6.022580820685144
2023-04-27,6.0232543249739665
2023-04-28,6.023893562744866
2023-05-04,6.027694006493676
2023-05-05,6.030696790626957
2023-05-08,6.033191749537937
2023-05-09,6.032711110679489
2023-05-10,6.031860412279386
2023-05-11,6.036625158089314
2023-05-12,6.035425387861442
2023-05-15,6.033371404213003
2023-05-16,6.0329511752872405
2023-05-17,6.035575848731065
2023-05-18,6.042092207000934
2023-05-19,6.0422745732472745
2023-05-22,6.043650589098973
2023-05-23,6.0427367847577775
2023-05-24,6.045295306344629
2023-05-25,6.047605416395439
2023-05-26,6.046762650626727
2023-05-29,6.047774243225882
2023-05-30,6.047741271167847
2023-05-31,6.049219600655406
2023-06-01,6.0516853441119345
2023-06-02,6.049604622636927
2023-06-05,6.054784706208345
2023-06-06,6.056872701074807
2023-06-07,6.061063487040248
2023-06-08,6.063390288365724
2023-06-09,6.064429757459938
2023-06-12,6.064862184273249
2023-06-13,6.066804412290448
2023-06-14,6.068810489294407
2023-06-15,6.064906663980759
2023-06-16,6.065369946457119
2023-06-19,6.06761217443422
2023-06-20,6.065366357504276
2023-06-21,6.073461332377481
2023-06-26,6.073513805354008
2023-06-27,6.078684797103772
2023-06-28,6.077418885561023
2023-06-29,6.082166068733686
2023-06-30,6.081248838050058
2023-07-03,6.0808451175033635
2023-07-04,6.081878506409714
2023-07-05,6.08077224856992
2023-07-06,6.08460444078534
2023-07-07,6.0849142150723665
2023-07-10,6.083848854371176
2023-07-11,6.083197706646261
2023-07-12,6.0856174310487425
2023-07-13,6.0847332148067
2023-07-14,6.087698081891093
2023-07-17,6.087428574862949
2023-07-18,6.08785264033469
2023-07-19,6.088588668407649
2023-07-20,6.089729894712536
2023-07-21,6.0883687200672325
2023-07-24,6.0593402883967915
2023-07-25,6.060893526631738
2023-07-26,6.056484610793813
2023-07-27,6.059111626819387
2023-07-28,6.057825419190923
2023-07-31,6.058573703852147
2023-08-01,6.056020690684604
2023-08-02,6.055632733710794
2023-08-03,6.053693038652124
2023-08-04,6.052434208145873
2023-08-07,6.053167752473486
2023-08-08,6.054983632330408
2023-08-09,6.054852476962445
2023-08-10,6.055720643554961
2023-08-11,6.058752911888244
2023-08-14,6.061142133457482
2023-08-15,6.062987717688059
2023-08-16,6.063082441884209
2023-08-17,6.064543004225868
2023-08-18,6.0657573069457635
2023-08-21,6.069908165092271
2023-08-22,6.073171879515919
2023-08-23,6.076248482802991
2023-08-24,6.07648523205873
2023-08-25,6.074987720964567
2023-08-28,6.076325201131028
2023-08-29,6.074681902536766
2023-08-30,6.080258664121009
2023-08-31,6.0817384164513975
2023-09-01,6.083023237629275
2023-09-04,6.085664519482539
2023-09-05,6.086701576930556
2023-09-06,6.0868945966299055
2023-09-07,6.086865639781271
2023-09-08,6.085548378628641
2023-09-11,6.08540298350335
2023-09-12,6.085786071477473
2023-09-13,6.085409580730993
2023-09-14,6.084949708342159
2023-09-15,6.0838719173343225
2023-09-18,6.085711041593964
2023-09-19,6.085493568429899
2023-09-20,6.087361118849598
2023-09-21,6.087387798126875
2023-09-22,6.090735076982142
2023-09-25,6.090331610085741
2023-09-26,6.092254810964845
2023-09-27,6.090712007470659
2023-09-28,6.092214148860866
2023-10-09,6.094344805332842
2023-10-10,6.094849236285935
2023-10-11,6.0975443271957985
2023-10-12,6.096397620012101
2023-10-13,6.096061884121687
2023-10-16,6.098777332398604
2023-10-17,6.095795653605169
2023-10-18,6.095201365114809
2023-10-19,6.094534157073701
2023-10-20,6.0920282404693635
2023-10-23,6.095831457040004
2023-10-24,6.097948992605353
2023-10-25,6.101914500536537
2023-10-26,6.102528366582917
2023-10-27,6.096883008695245
2023-10-30,6.097016424774623
2023-10-31,6.096528820684599
2023-11-01,6.098837148933782
2023-11-02,6.102516360322444
2023-11-03,6.102008049318167
2023-11-06,6.099457183648785
2023-11-07,6.101951442757971
2023-11-08,6.10473329895923
2023-11-09,6.105212285034605
2023-11-10,6.105950474694379
2023-11-13,6.106631607968616
2023-11-14,6.106206482279946
2023-11-15,6.105488006301224
2023-11-16,6.108424464558444
2023-11-17,6.110454814486301
2023-11-20,6.112727487142029
2023-11-21,6.113429015253406
2023-11-22,6.116459768300789
2023-11-23,6.115641585066969
2023-11-24,6.116062497870306
2023-11-27,6.116210703878679
2023-11-28,6.117476302337358
2023-11-29,6.119130785316143
2023-11-30,6.118890209939643
2023-12-01,6.119883941585232
2023-12-04,6.121768739623539
2023-12-05,6.12294620203875
2023-12-06,6.123517417786694
2023-12-07,6.123503232728142
2023-12-08,6.118191462229868
2023-12-11,6.113876342056264
2023-12-12,6.117392069643507
2023-12-13,6.120660149840876
2023-12-14,6.121450867101533
2023-12-15,6.124387958348504
2023-12-18,6.126533884661086
2023-12-19,6.129521822682961
2023-12-20,6.1315297073783785
2023-12-21,6.132276781504152
2023-12-22,6.129167768920018
2023-12-25,6.130338730331
2023-12-26,6.130127325533534
2023-12-27,6.132545121473916
2023-12-28,6.130519667287925
2023-12-29,6.133695750918804
2024-01-02,6.135382061329694
2024-01-03,6.1345626500833745
2024-01-04,6.137761468970613
2024-01-05,6.13991130644402
2024-01-08,6.146829529004029
2024-01-09,6.149029674104278
2024-01-10,6.146252020545306
2024-01-11,6.14547561129357
2024-01-12,6.1430508940885575
2024-01-15,6.144154487502345
2024-01-16,6.1447847830339075
2024-01-17,6.148154575693144
2024-01-18,6.1485606309696
2024-01-19,6.1509865682987375
2024-01-22,6.156798015169258
2024-01-23,6.148053676687116
2024-01-24,6.147829876150896
2024-01-25,6.150535079592525
2024-01-26,6.156827620772519
2024-01-29,6.155562141309274
2024-01-30,6.15492554959973
2024-01-31,6.148302669459844
2024-02-01,6.147097616848584
2024-02-02,6.144365400900211
2024-02-05,6.12574775978053
2024-02-06,6.088975176401881
2024-02-07,6.040039271890332
2024-02-08,6.066760388824865
2024-02-19,6.091276535391602
2024-02-20,6.102069087329998
2024-02-21,6.112161675435386
2024-02-22,6.123401380866096
2024-02-23,6.134925980371136
2024-02-26,6.137829992464608
2024-02-27,6.139775068996843
2024-02-28,6.126392603296208
2024-02-29,6.127432647850846
2024-03-01,6.135148400704461
2024-03-04,6.1392343665964635
2024-03-05,6.142257048231985
2024-03-06,6.142257048231985
2024-03-07,6.142257048231985
2024-03-08,6.142257048231985
2024-03-11,6.142257048231985
