date,衍复希格斯一号私募证券投资基金
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-08,0.0
2021-11-09,0.0
2021-11-10,0.0
2021-11-11,0.0
2021-11-12,0.0
2021-11-15,0.0
2021-11-16,0.0
2021-11-17,0.0
2021-11-18,0.0
2021-11-19,0.0
2021-11-22,0.0
2021-11-23,0.0
2021-11-24,0.0
2021-11-25,0.0
2021-11-26,0.0
2021-11-29,0.0
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,0.0
2021-12-03,0.0
2021-12-06,0.0
2021-12-07,0.0
2021-12-08,0.0
2021-12-09,0.0
2021-12-10,0.0
2021-12-13,0.0
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,0.0
2021-12-17,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-24,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,0.0
2021-12-31,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,0.0
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,0.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.0
2022-04-01,0.0
2022-04-06,0.0
2022-04-07,0.0
2022-04-08,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,0.0
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-16,5791.0809
2022-05-17,5816.3379
2022-05-18,5797.4896
2022-05-19,5838.4074
2022-05-20,5929.4882
2022-05-23,5929.4882
2022-05-24,5745.6751
2022-05-25,5844.2546
2022-05-26,5911.5607
2022-05-27,5899.915
2022-05-30,5942.8317
2022-05-31,6026.2373
2022-06-01,6023.644
2022-06-02,6078.4349
2022-06-06,6187.4441
2022-06-07,6186.5672
2022-06-08,6217.8276
2022-06-09,6130.6862
2022-06-10,6240.1032
2022-06-13,6233.6194
2022-06-14,6275.5652
2022-06-15,6261.0613
2022-06-16,6264.822
2022-06-17,6316.3092
2022-06-20,6330.3942
2022-06-21,6277.0014
2022-06-22,6179.57
2022-06-23,6300.4746
2022-06-24,6368.2827
2022-06-27,6407.7447
2022-06-28,6501.352
2022-06-29,6374.2974
2022-06-30,6454.0778
2022-07-01,6438.5375
2022-07-04,6523.1311
2022-07-05,6511.5297
2022-07-06,6511.5297
2022-07-07,6511.5297
2022-07-08,6404.4393
2022-07-11,6319.1402
2022-07-12,6241.4793
2022-07-13,6268.4943
2022-07-14,6302.4319
2022-07-15,6196.7999
2022-07-18,6312.3557
2022-07-19,6335.7093
2022-07-20,6410.7088
2022-07-21,6347.5984
2022-07-22,6289.5325
2022-07-25,6231.2355
2022-07-26,6307.956
2022-07-27,6332.2327
2022-07-28,6348.1655
2022-07-29,6294.1144
2022-08-01,6294.1144
2022-08-02,6169.9961
2022-08-03,6124.3146
2022-08-04,6158.7346
2022-08-05,6270.5113
2022-08-08,6323.0746
2022-08-09,6341.4806
2022-08-10,6322.0558
2022-08-11,6439.3586
2022-08-12,6420.853
2022-08-15,6442.8093
2022-08-16,6465.1866
2022-08-17,6493.5047
2022-08-18,6468.8056
2022-08-19,6391.7159
2022-08-22,6472.6799
2022-08-23,6466.4045
2022-08-24,6284.5769
2022-08-25,6322.6961
2022-08-26,6298.3739
2022-08-29,6310.402
2022-08-30,6285.9273
2022-08-31,6155.7455
2022-09-01,6126.7685
2022-09-02,6149.4273
2022-09-05,6182.6465
2022-09-06,6291.5707
2022-09-07,6301.5644
2022-09-08,6272.5752
2022-09-09,6316.9724
2022-09-13,6300.422
2022-09-14,6249.963
2022-09-15,6107.7964
2022-09-16,5954.5037
2022-09-19,5913.1493
2022-09-20,5958.2922
2022-09-21,5978.581
2022-09-22,5965.8854
2022-09-23,5889.6019
2022-09-26,5806.3181
2022-09-27,5920.0531
2022-09-28,5769.5198
2022-09-29,5771.8812
2022-09-30,5714.0629
2022-10-10,5635.7109
2022-10-11,5684.5063
2022-10-12,5820.4537
2022-10-13,5830.3355
2022-10-14,5973.4389
2022-10-17,6015.5963
2022-10-18,6015.5963
2022-10-19,5972.7226
2022-10-20,5948.8621
2022-10-21,5956.8811
2022-10-24,5896.9031
2022-10-25,5869.781
2022-10-26,5971.6009
2022-10-27,5963.0037
2022-10-28,5781.7972
2022-10-31,5807.1063
2022-11-01,5941.1451
2022-11-02,5997.8038
2022-11-03,5996.7187
2022-11-04,6133.4629
2022-11-07,6141.4088
2022-11-08,6134.2564
2022-11-09,6120.8286
2022-11-10,6089.6951
2022-11-11,6089.6951
2022-11-14,6129.5129
2022-11-15,6236.3838
2022-11-16,6203.9174
2022-11-17,6217.2052
2022-11-18,6191.6477
2022-11-21,6189.7092
2022-11-22,6125.3999
2022-11-23,6115.6049
2022-11-24,6120.0659
2022-11-25,6087.8591
2022-11-28,6055.2843
2022-11-29,6163.8214
2022-11-30,6156.1465
2022-12-01,6186.1021
2022-12-02,6168.0127
2022-12-05,6215.1244
2022-12-06,6211.2515
2022-12-07,6204.0051
2022-12-08,6186.2835
2022-12-09,6192.3009
2022-12-12,6154.8092
2022-12-13,6121.6615
2022-12-14,6096.3856
2022-12-15,6101.8787
2022-12-16,6072.8627
2022-12-19,5936.4751
2022-12-20,5878.0314
2022-12-21,5845.835
2022-12-22,5779.0555
2022-12-23,5763.3458
2022-12-26,5843.2555
2022-12-27,5885.6622
2022-12-28,5862.0967
2022-12-29,5857.4021
2022-12-30,5864.4669
2023-01-03,5955.8969
2023-01-04,5952.4538
2023-01-05,6010.4641
2023-01-06,6012.8152
2023-01-09,6040.0193
2023-01-10,6048.2968
2023-01-11,6014.1565
2023-01-12,6015.2871
2023-01-13,6057.6902
2023-01-16,6126.1772
2023-01-17,6132.6391
2023-01-18,6151.4557
2023-01-19,6204.3261
2023-01-20,6251.4337
2023-01-30,6283.3272
2023-01-31,6289.15
2023-02-01,6365.9051
2023-02-02,6370.1411
2023-02-03,6343.6861
2023-02-06,6302.3349
2023-02-07,6317.2377
2023-02-08,6268.2759
2023-02-09,6354.562
2023-02-10,6334.252
2023-02-13,6383.8279
2023-02-14,6397.2146
2023-02-15,6384.3479
2023-02-16,6289.4786
2023-02-17,6237.4053
2023-02-20,6346.0678
2023-02-21,6383.4248
2023-02-22,6375.0684
2023-02-23,6360.3202
2023-02-24,6340.8435
2023-02-27,6307.2057
2023-02-28,6357.5352
2023-03-01,6402.1411
2023-03-02,6382.2322
2023-03-03,6390.3177
2023-03-06,6395.2191
2023-03-07,6284.2986
2023-03-08,6301.5157
2023-03-09,6285.9521
2023-03-10,6204.8989
2023-03-13,6245.0029
2023-03-14,6189.3969
2023-03-15,6224.64
2023-03-16,6140.8317
2023-03-17,6183.1843
2023-03-20,6160.3541
2023-03-21,6234.6793
2023-03-22,6269.7384
2023-03-23,6305.7585
2023-03-24,6310.0979
2023-03-27,6311.5998
2023-03-28,6279.9217
2023-03-29,6260.551
2023-03-30,6286.1773
2023-03-31,6339.8183
2023-04-03,6413.8073
2023-04-04,6408.8994
2023-04-06,6416.8456
2023-04-07,6464.4664
2023-04-10,6410.5218
2023-04-11,6420.877
2023-04-12,6443.4391
2023-04-13,6404.6463
2023-04-14,6431.0688
2023-04-17,6459.2396
2023-04-18,6449.8531
2023-04-19,6416.9696
2023-04-20,6411.7564
2023-04-21,6250.5446
2023-04-24,6208.7797
2023-04-25,6118.1526
2023-04-26,6142.1541
2023-04-27,6157.936
2023-04-28,6241.2441
2023-05-04,6262.3891
2023-05-05,6200.5759
2023-05-08,6248.5828
2023-05-09,6181.9757
2023-05-10,6173.8093
2023-05-11,6154.4703
2023-05-12,6091.6464
2023-05-15,6159.3888
2023-05-16,6110.8271
2023-05-17,6122.0518
2023-05-18,6128.1762
2023-05-19,6117.0833
2023-05-22,6115.3151
2023-05-23,6052.4297
2023-05-24,6005.7913
2023-05-25,5988.1885
2023-05-26,6034.9834
2023-05-29,6025.1552
2023-05-30,6061.3089
2023-05-31,6047.8021
2023-06-01,6051.4603
2023-06-02,6105.2181
2023-06-05,6097.1059
2023-06-06,5983.4202
2023-06-07,5987.011
2023-06-08,5966.1477
2023-06-09,6009.5826
2023-06-12,6027.7122
2023-06-13,6044.0371
2023-06-14,6044.0766
2023-06-15,6096.8075
2023-06-16,6148.0125
2023-06-19,6131.3849
2023-06-20,6126.1133
2023-06-21,5990.8455
2023-06-26,5887.0324
2023-06-27,5948.0029
2023-06-28,5942.3112
2023-06-29,5940.5782
2023-06-30,5998.7293
2023-07-03,6042.3122
2023-07-04,6055.2577
2023-07-05,6020.8212
2023-07-06,5988.5525
2023-07-07,5961.6057
2023-07-10,5984.2814
2023-07-11,6029.2318
2023-07-12,5962.7938
2023-07-13,6044.0583
2023-07-14,6030.5188
2023-07-17,6012.6895
2023-07-18,6001.7998
2023-07-19,5993.4126
2023-07-20,5925.4843
2023-07-21,5925.6255
2023-07-24,5916.7141
2023-07-25,6016.6312
2023-07-26,6001.5402
2023-07-27,5961.1843
2023-07-28,6043.2438
2023-07-31,6088.2431
2023-08-01,6098.8789
2023-08-02,6077.4645
2023-08-03,6098.6868
2023-08-04,6128.556
2023-08-07,6090.7307
2023-08-08,6066.1019
2023-08-09,6021.7506
2023-08-10,6031.7105
2023-08-11,5913.3502
2023-08-14,5916.8029
2023-08-15,5879.7782
2023-08-16,5833.2155
2023-08-17,5874.3609
2023-08-18,5777.7972
2023-08-21,5710.7783
2023-08-22,5741.0606
2023-08-23,5629.4999
2023-08-24,5652.6729
2023-08-25,5581.2116
2023-08-28,5644.1405
2023-08-29,5770.3155
2023-08-30,5775.1534
2023-08-31,5739.3984
2023-09-01,5750.8027
2023-09-04,5829.784
2023-09-05,5788.7149
2023-09-06,5790.3806
2023-09-07,5702.7008
2023-09-08,5708.6227
2023-09-11,5774.7305
2023-09-12,5770.9259
2023-09-13,5715.3973
2023-09-14,5702.102
2023-09-15,5704.6632
2023-09-18,5719.6887
2023-09-19,5687.9007
2023-09-20,5651.0062
2023-09-21,5611.9186
2023-09-22,5698.8168
2023-09-25,5666.6642
2023-09-26,5646.6544
2023-09-27,5674.3451
2023-09-28,5690.7697
2023-10-09,5658.0832
2023-10-10,5630.3714
2023-10-11,5629.7886
2023-10-12,5671.6419
2023-10-13,5633.3831
2023-10-16,5580.6666
2023-10-17,5595.3423
2023-10-18,5524.5988
2023-10-19,5464.027
2023-10-20,5423.6748
2023-10-23,5290.3343
2023-10-24,5352.0123
2023-10-25,5375.9983
2023-10-26,5398.934
2023-10-27,5492.0274
2023-10-30,5546.3881
2023-10-31,5528.2385
2023-11-01,5509.9662
2023-11-02,5459.4517
2023-11-03,5510.357
2023-11-06,5605.0621
2023-11-07,5611.0983
2023-11-08,5608.0173
2023-11-09,5592.0568
2023-11-10,5573.0999
2023-11-13,5605.5688
2023-11-14,5630.5534
2023-11-15,5664.617
2023-11-16,5609.3607
2023-11-17,5631.4233
2023-11-20,5659.7727
2023-11-21,5641.0844
2023-11-22,5572.8986
2023-11-23,5622.9891
2023-11-24,5570.4205
2023-11-27,5566.5069
2023-11-28,5591.4955
2023-11-29,5553.3349
2023-11-30,5545.0504
2023-12-01,5566.8689
2023-12-04,5559.0682
2023-12-05,5460.4088
2023-12-06,5481.824
2023-12-07,5481.1355
2023-12-08,5497.9897
2023-12-11,5564.8538
2023-12-12,5566.1778
2023-12-13,5507.5128
2023-12-14,5489.3267
2023-12-15,5449.7864
2023-12-18,5385.2702
2023-12-19,5379.8735
2023-12-20,5309.2865
2023-12-21,5338.762
2023-12-22,5311.6902
2023-12-25,5315.3746
2023-12-26,5258.2841
2023-12-27,5285.5301
2023-12-28,5382.7966
2023-12-29,5429.2288
2024-01-02,5409.4554
2024-01-03,5401.395
2024-01-04,5355.3216
2024-01-05,5281.8711
2024-01-08,5167.6997
2024-01-09,5180.653
2024-01-10,5158.0784
2024-01-11,5223.8633
2024-01-12,5206.178
2024-01-15,5193.2956
2024-01-16,5190.3975
2024-01-17,5061.5395
2024-01-18,5066.9579
2024-01-19,5018.4332
2024-01-22,4780.9748
2024-01-23,4865.743
2024-01-24,4933.7009
2024-01-25,5073.1779
2024-01-26,5027.0932
2024-01-29,4927.9137
2024-01-30,4814.9908
2024-01-31,4696.9796
2024-02-01,4678.7308
2024-02-02,4563.2221
2024-02-05,4460.2635
2024-02-06,4805.9013
2024-02-07,5109.5685
2024-02-08,5150.2288
2024-02-19,5141.6037
2024-02-20,5140.9575
2024-02-21,5139.0372
2024-02-22,5176.3431
2024-02-23,5197.7115
2024-02-26,5195.4642
2024-02-27,5307.8043
2024-02-28,5184.0471
2024-02-29,5346.7929
2024-03-01,5379.0482
2024-03-04,5388.82
2024-03-05,5351.8268
2024-03-06,5351.8268
2024-03-07,5351.8268
2024-03-08,5351.8268
2024-03-11,5351.8268
